city,name,star,property_type,district,address,languages,bbox,coordinates
Moscow,Mini-Hotel Novy Arbat 2,0,Inns,"Arbat, Moscow","Ulitsa Novyy Arbat 2 , Arbat, 119019 Moscow, Russia",,"[('55.6492264361606', '37.4982798099518'), ('55.8571635638394', '37.7009661900482')]","(55.753195, 37.599623)"
Moscow,INN SledOK,0,Inns,"Meshchansky, Moscow","Malyy Kisel'nyy Pereulok 3, Meshchansky, 107031 Moscow, Russia",,"[('55.7367065008359', '37.5821346042358'), ('55.7938274991641', '37.6709473957642')]","(55.765267, 37.626541)"
Moscow,Radisson Blu Olympiyskiy Hotel,0,Hotels,"Meshchansky, Moscow","Ulitsa Samarskaya 1, Meshchansky, 120110 Moscow, Russia","Russian, Spanish, English","[('55.7669305834269', '37.5941662579367'), ('55.8028614165731', '37.6581837420633')]","(55.784896, 37.626175)"
Moscow,Smolenskaya Double Bedroom Apartment,0,Apartments,"Khamovniki, Moscow","Plyushchikha 27, Khamovniki, 119121 Moscow, Russia","Chinese, Russian, French, English","[('55.7120245866217', '37.552563'), ('55.7727549403758', '37.6045617571474')]","(55.7423897634988, 37.5785623785737)"
Moscow,Apartment Na Leninskom prospecte,0,Apartments,"Gagarinsky, Moscow","Leninskiy prospect  72/2, Gagarinsky, 119261 Moscow, Russia","Russian, English","[('55.6017740039515', '37.4220444701141'), ('55.771132', '37.6610324837739')]","(55.6864530019757, 37.541538476944)"
Moscow,2-bedroom apartment,0,Apartments,"Third Transport Ring, Moscow","7Ас2 ulitsa Simonovskiy Val, 109044 Moscow, Russia","Russian, French, English","[('55.6359764556618', '37.5112617015839'), ('55.8204433267568', '37.8208723630037')]","(55.7282098912093, 37.6660670322938)"
Moscow,Apartment Oktyabrskaya-Shabolovkaya,0,Apartments,"Yakimanka, Moscow","29k2 ulitsa Shabolovka, Yakimanka, 115162 Moscow, Russia","Russian, English","[('55.6766890494948', '37.5479418053383'), ('55.7667472140004', '37.6737499237061')]","(55.7217181317476, 37.6108458645222)"
Moscow,Moskva4you Valovaya 8/18,0,Apartments,"Zamoskvorechye, Moscow","Ulitsa Valovaya 8/18, Zamoskvorechye, 115054 Moscow, Russia","Russian, English","[('55.713396', '37.579733133316'), ('55.748322', '37.683350866684')]","(55.730859, 37.631542)"
Moscow,Apartment on Volokolamskoye shosse,0,Apartments,"Pokrovskoe-Streshnevo, Moscow","Volokolamskoye shosse 45, Pokrovskoe-Streshnevo, 125367 Moscow, Russia","Russian, English","[('55.722421', '37.2923599720195'), ('55.905793', '37.6440340279805')]","(55.814107, 37.468197)"
Moscow,Lomonosov Hotel,0,Hotels,"Ramenki, Moscow","Michurinskiy Prospekt 34, Ramenki, 119192 Moscow, Russia","Russian, English","[('55.6130936085256', '37.4303233599036'), ('55.783249', '37.56623626')]","(55.6981713042628, 37.4982798099518)"
Moscow,Guest House on Tverskaya-Yamskaya,0,Guest houses,"Tverskoy, Moscow","Ulitsa 2ya Tverskaya-Yamskayaя 40, Tverskoy, 125047 Moscow, Russia",,"[('55.7279398146173', '37.54837487488'), ('55.8204641853827', '37.63308912512')]","(55.774202, 37.590732)"
Moscow,Moskva4you Presnensky 2,0,Apartments,"Presnensky, Moscow","Presnensky Pereulok 2, Presnensky, 123242 Moscow, Russia","Russian, English","[('55.730538', '37.5443406545724'), ('55.790292', '37.5981393454276')]","(55.760415, 37.57124)"
Moscow,Moskva4you Ukrainsky 6,0,Apartments,"Third Transport Ring, Moscow","Украинский бульвар, 6, квартира 48, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.725463', '37.5461301838532'), ('55.769742613895', '37.583790731491')]","(55.7476028069475, 37.5649604576721)"
Moscow,Apartment Paveletskaya Ploshchad 1,0,Apartments,"Zamoskvorechye, Moscow","Paveletskaya Ploshchad 1, Zamoskvorechye, 115054 Moscow, Russia",,"[('55.6894730475897', '37.4834069609642'), ('55.77394104449', '37.7979557214348')]","(55.7317070460399, 37.6406813411995)"
Moscow,Moskva4you on Serpuhovskaya4,0,Apartments,"Zamoskvorechye, Moscow","ulitsa Pavla Andreeva, 4, Zamoskvorechye, 115093 Moscow, Russia","Russian, English","[('55.6995483348603', '37.5928490650817'), ('55.7438653799', '37.658986')]","(55.7217068573801, 37.6259175325408)"
Moscow,Apartment Nice Ulitsa 1905 Goda,0,Apartments,"Presnensky, Moscow","Ulitsa 1905 Goda  17 , Presnensky, 123022 Moscow, Russia","Russian, French, English, Arabic","[('55.7360916745749', '37.477032'), ('55.7959283254251', '37.642002')]","(55.76601, 37.559517)"
Moscow,Dream House Novy Arbat,0,Apartments,"Arbat, Moscow","30/9 ulitsa Novyy Arbat, Arbat, 121099 Moscow, Russia","Russian, English","[('55.731417', '37.5297129023773'), ('55.7743486976504', '37.6342383981475')]","(55.7528828488252, 37.5819756502624)"
Moscow,Funny Dolphins Apartments Butyrskiy Val,0,Apartments,"Tverskoy, Moscow","52 Butyrskiy Val Ulitsa, Tverskoy, 127055 Moscow, Russia","Russian, English","[('55.7317070460399', '37.5357666588005'), ('55.8422849539601', '37.6406813411995')]","(55.786996, 37.588224)"
Moscow,MneNaSutki na Yablochkova 41a,0,Apartments,"Butyrsky, Moscow","Ulitsa Yablochkova 41a, Butyrsky, 127322 Moscow, Russia",,"[('55.7353331433321', '37.371919'), ('55.919402725368', '37.7824960846557')]","(55.82736793435, 37.5772075423279)"
Moscow,Apartment na Krasnoselskoy,0,Apartments,"Krasnoselsky, Moscow","10 Verkhnyaya Krasnoselskaya ulitsa, Krasnoselsky, 107140 Moscow, Russia","Russian, English","[('55.724227', '37.557689'), ('55.8441144069446', '37.7643833558198')]","(55.7841707034723, 37.6610361779099)"
Moscow,Apartment on Rostovskaya naberezhnaya 1,0,Apartments,"Khamovniki, Moscow","Rostovskaya naberezhnaya 1, Khamovniki, 119121 Moscow, Russia","Russian, English","[('55.673671', '37.4220444701141'), ('55.815743', '37.7308755298859')]","(55.744707, 37.57646)"
Moscow,Апартаменты Рига,0,Apartments,"Akademicheskiy, Moscow","5 Fersmana Ulitsa, Akademicheskiy, 117312 Moscow, Russia",,"[('55.5369844436867', '37.467729'), ('55.8520877563133', '37.679598')]","(55.6945361, 37.5736635)"
Moscow,Flatio on Prospekt Mira,0,Apartments,"Ostankinsky, Moscow","91 prospekt Mira, Ostankinsky, 129110 Moscow, Russia","Russian, English","[('55.733148', '37.595213'), ('55.877393114756', '37.6746722957703')]","(55.805270557378, 37.6349426478852)"
Moscow,Kvart-Hotel Tishinka,0,Apartments,"Third Transport Ring, Moscow","3 Verkhnyaya Ulitsa, Begovoy, 125040 Moscow, Russia","Russian, English","[('55.73911326', '37.53406167'), ('55.81595274', '37.61790633')]","(55.777533, 37.575984)"
Moscow,Апартаменты на Тверской,0,Apartments,"Tverskoy, Moscow","17 Tverskaya ulitsa 5, Tverskoy, 125009 Moscow, Russia",,"[('55.7456715834269', '37.5743997120569'), ('55.7816024165731', '37.6383822879431')]","(55.763637, 37.606391)"
Moscow,Kutuzoff Metro Polezhaevskaya Apartment,0,Apartments,"Horoshovsky, Moscow","Khoroshevskoye Shosse 88, Horoshovsky, 123308 Moscow, Russia",,"[('55.731417', '37.4209305'), ('55.8242574', '37.6115179')]","(55.7778372, 37.5162242)"
Moscow,Kvart-Hotel Studio Lyusinovskaya,0,Apartments,"Khamovniki, Moscow","Ulitsa Lyusinovskaya 60, Khamovniki, 115162 Moscow, Russia","Russian, English","[('55.693468', '37.5358286'), ('55.7969148', '37.62072')]","(55.7451914, 37.5782743)"
Moscow,"Capsule hostel ""Sleep QB"" Novoslobodskaya",0,Hostels,"Tverskoy, Moscow","40 Dolgorukovskaya Ulitsa, Tverskoy, 127006 Moscow, Russia",,"[('55.7143690296807', '37.5399626791477'), ('55.8438994829741', '37.6657260351467')]","(55.7791342563274, 37.6028443571472)"
Moscow,Deluxe Centre Tribeca Apartment,0,Apartments,"Basmanny, Moscow","Ulitsa Nizhnyaya Krasnoselskaya 35, Bldg. 50, Basmanny, 105066 Moscow, Russia","Russian, English","[('55.747629', '37.538121'), ('55.8031556', '37.805406')]","(55.7753923, 37.6717635)"
Moscow,Apartment Planernaya,0,Apartments,"Tushino Sevrnoe, Moscow","Ulitsa Geroev Panfilovtcev 12, Tushino Sevrnoe, 125466 Moscow, Russia","Russian, English","[('55.7389686630968', '37.0888255010141'), ('55.9786868919727', '37.770405017327')]","(55.8588277775348, 37.4296152591705)"
Moscow,Дубнинская 5,0,Apartments,Moscow,"5к1 Dubninskaya Ulitsa, 127474 Moscow, Russia","Russian, English","[('55.7277366', '37.4884794'), ('55.9846574', '37.6434586')]","(55.856197, 37.565969)"
Moscow,Апартаменты 5 Звезд (Беговая),0,Apartments,"Third Transport Ring, Moscow","Khoroshyovskoye Shosse 12, Bldg. 1, Horoshovsky, 125284 Moscow, Russia","Russian, English","[('55.7530076937062', '37.4621696397644'), ('55.796324', '37.637659')]","(55.7746658468531, 37.5499143198822)"
Moscow,Apartment Sushchevskiy Val 60 Bldg.1,0,Apartments,"Meshchansky, Moscow","Sushchevskiy Val 60 Bldg.1, Meshchansky, 115419 Moscow, Russia",,"[('55.706986', '37.561452780426'), ('55.8768881270001', '37.687644')]","(55.7919370635, 37.624548390213)"
Moscow,Hostel Silver Owl,0,Hostels,Moscow,"Pyatnitskoye shosse 3, 125464 Moscow, Russia","Russian, Hebrew, English","[('55.7307724247915', '37.1266325490737'), ('55.9409655752085', '37.6448834509263')]","(55.835869, 37.385758)"
Moscow,Славянский бульвар,0,Apartments,Moscow,"Slavyanskiy bulvar, 119234 Moscow, Russia","Russian, English","[('55.6470276', '37.1960807815186'), ('55.808076', '37.7528858184814')]","(55.7275518, 37.4744833)"
Moscow,Lakshmi Lux Apartment Arbat Modern,0,Apartments,"Arbat, Moscow","Ulitsa Arbat, 51 Bldg.1 , Arbat, 119002 Moscow, Russia","Russian, English","[('55.70511262', '37.54786849'), ('55.79070238', '37.62597271')]","(55.7479075, 37.5869206)"
Moscow,Apartment Trifonovskaya,0,Apartments,"Meshchansky, Moscow","Trifonovskaya Ulitsa, 57 Bldg 1, Meshchansky, 129272 Moscow, Russia",,"[('55.7746888166122', '37.5929517704506'), ('55.8079633744584', '37.6680502295494')]","(55.7913260955353, 37.630501)"
Moscow,MaxRealty24 Chernyakhovskogo 3,0,Apartments,"Aeroport, Moscow","Chernyakhovskogo Ulitsa, 3 , Aeroport, 125319 Moscow, Russia","Russian, Dutch, Italian, French, Spanish, English, German, Afrikaans","[('55.72094', '37.416290338623'), ('55.8831820603634', '37.64571')]","(55.8020610301817, 37.5310001693115)"
Moscow,Apartment Mashi Poryvaevoy-Komsomolskaya,0,Apartments,"Krasnoselsky, Moscow","ul. Mashi Poryvaevoy 38, Krasnoselsky, 107078 Moscow, Russia","Russian, English","[('55.66352', '37.6168591951065'), ('55.8842016199996', '37.6836128048934')]","(55.7738608099998, 37.6502359999999)"
Moscow,Apartment on Tsvetnoy Bulvar,0,Apartments,"Tverskoy, Moscow","Tsvetnoy bulvar 25 Bldg. 1, Tverskoy, 127051 Moscow, Russia","Russian, English","[('55.730302', '37.5770505355818'), ('55.8161297503152', '37.6645349')]","(55.7732158751576, 37.6207927177909)"
Moscow,Апартаменты Каширское шоссе 4,0,Apartments,Moscow,"4 Kashira Highway, 115230 Moscow, Russia",,"[('55.501148', '37.446816'), ('55.834604', '37.810198')]","(55.667876, 37.628507)"
Moscow,Апартаменты Кутузовский,0,Apartments,"Third Transport Ring, Moscow","25 Kutuzovsky Avenue, Dorogomilovo, 121151 Moscow, Russia",,"[('55.7137356573649', '37.5105943527613'), ('55.7740223426351', '37.5831696472387')]","(55.743879, 37.546882)"
Moscow,Grand Apart Hotel Putilkovo,0,Aparthotels,Moscow,"Ulitsa Novotushinskaya 6, 143441 Moscow, Russia","Russian, English","[('55.7317556920359', '37.1522413204459'), ('56.0107943179851', '37.6560701877663')]","(55.8712750050105, 37.4041557541061)"
Moscow,Room on Mitinskaya,0,Homestays,Moscow,"Ulitsa Mitinskaya 48, 125430 Moscow, Russia","Russian, English","[('55.8325985834269', '37.3230771946283'), ('55.8685294165731', '37.3872028053717')]","(55.850564, 37.35514)"
Moscow,Hotel Afina,0,Hotels,Moscow,"Ulitsa Verkhniye Polya 35k2, 109559 Moscow, Russia",,"[('55.5675728456167', '37.6168591951065'), ('55.7694065823813', '37.8983752752609')]","(55.668489713999, 37.7576172351837)"
Moscow,MaxRealty24 Universitet,0,Apartments,Moscow,"Prospekt Vernadskogo 15, 119331 Moscow, Russia","Russian, Dutch, Italian, French, Spanish, English, German, Afrikaans","[('55.6165861458222', '37.4540076318851'), ('55.7562824', '37.5954076920655')]","(55.6864342729111, 37.5247076619753)"
Moscow,Бол.Тульская д56,0,Apartments,"Donskoy, Moscow","56 Bol'shaya Tul'skaya Ulitsa, Donskoy, 115191 Moscow, Russia",,"[('55.6845595834269', '37.5875117560897'), ('55.7204904165731', '37.6513942439103')]","(55.702525, 37.619453)"
Moscow,Orange Hotel,0,Inns,Moscow,"Kvartal Stromynskiy, 9, 105173 Moscow, Russia","Russian, Polish, English","[('55.78145801', '37.51816303'), ('55.8534980050526', '38.1910058809802')]","(55.8174780075263, 37.8545844554901)"
Moscow,Apartment with a private terrace by the Kremlin,0,Apartments,"Presnensky, Moscow","Sredniy Kislovskiy Pereulok, Presnensky, 125009 Moscow, Russia","Russian, English","[('55.735503', '37.565664'), ('55.775267', '37.642224')]","(55.755385, 37.603944)"
Moscow,Apartment na 11-ya Parkovaya street,0,Apartments,"Izmailovo Severnoe, Moscow","11-ya Parkovaya street, 44 Bldg.1 , Izmailovo Severnoe, 105554 Moscow, Russia","Russian, Spanish, English, German","[('55.7223000593467', '37.519246134907'), ('55.888386', '38.0913414576833')]","(55.8053430296733, 37.8052937962951)"
Moscow,Inndays Belyaevo 24,0,Apartments,Moscow,"ул. Введенского, д.24, к.2, 117279 Moscow, Russia","Russian, English","[('55.532807', '37.42931'), ('55.744823', '37.63755')]","(55.638815, 37.53343)"
Moscow,Apartment on Mayakovskogo 2,0,Apartments,"Tagansky, Moscow","переулок Маяковского, 2, Tagansky, 109147 Moscow, Russia",,"[('55.724952', '37.565146'), ('55.754506', '37.754724')]","(55.739729, 37.659935)"
Moscow,moscow apartsment,0,Apartments,"Lefortovo, Moscow","3/5  1-Y Krasnokursantskiy Proyezd корпус 11, 1 etazh, Lefortovo, 111250 Moscow, Russia","Russian, English","[('55.740468', '37.527627'), ('55.782202', '37.864533')]","(55.761335, 37.69608)"
Moscow,Best apartments: Antique,0,Apartments,"Alexeevsky, Moscow","16Б Ulitsa Kasatkina, Alexeevsky, 129301 Moscow, Russia","Russian, English","[('55.7451709971886', '37.5609008409083'), ('55.9020170028114', '37.7632431590917')]","(55.823594, 37.662072)"
Moscow,Apartment Zemlyansky,0,Apartments,"Tagansky, Moscow","3 Zemlyanskiy pereulok кв. 32, Tagansky, 109240 Moscow, Russia","Russian, English","[('55.7244496194904', '37.588853'), ('55.7686602641867', '37.7146213730163')]","(55.7465549418385, 37.6517371865082)"
Moscow,1rm flat Kievskaya,0,Apartments,"Third Transport Ring, Moscow","12 Bryanskaya Ulitsa apt.57, Dorogomilovo, 121059 Moscow, Russia","Russian, English","[('55.72359', '37.461615'), ('55.766056', '37.655297')]","(55.744823, 37.558456)"
Moscow,Hostel Rus Old Arbat,0,Hostels,"Arbat, Moscow","Arbat Street 11, Arbat, 119019 Moscow, Russia","Russian, English","[('55.7216551316741', '37.5489714497375'), ('55.7806217083259', '37.6463720502625')]","(55.75113842, 37.59767175)"
Moscow,New apartment 2 bedroom River Park,0,Apartments,Moscow,"Korabelnaya Ulitsa dom 11 korpus 1 , 115142 Moscow, Russia","Russian, English","[('55.662147907272', '37.6006811857224'), ('55.7066132409326', '37.7897106839752')]","(55.6843805741023, 37.6951959348488)"
Moscow,Apartameny na Begovoy,0,Apartments,"Horoshovsky, Moscow","1 3-Y Khoroshevskiy Proyezd, Horoshovsky, 123007 Moscow, Russia",,"[('55.7601862260764', '37.531836'), ('55.793863', '37.5663291734162')]","(55.7770246130382, 37.5490825867081)"
Moscow,Lux-Apartments,0,Apartments,"Zamoskvorechye, Moscow","Ovchinnikovskaya Naberezhnaya 18/1, Zamoskvorechye, 115035 Moscow, Russia","Russian, English","[('55.7187345570701', '37.5888133043554'), ('55.7713823171661', '37.6747796914454')]","(55.7450584371181, 37.6317964979004)"
Moscow,Desvillas Moscow,0,Hotels,"Tverskoy, Moscow","Degtiarney per 15 building 2, Tverskoy, 125009 Moscow, Russia","Russian, French, English","[('55.6671797389974', '37.535037'), ('55.87062', '37.67341713208')]","(55.7688998694987, 37.60422706604)"
Moscow,Бутырски Вал,0,Apartments,"Tverskoy, Moscow","34 Butyrskiy Val Ulitsa, Tverskoy, 127055 Moscow, Russia","Russian, English, German","[('55.7454156115862', '37.5241126840614'), ('55.8231603884138', '37.6512053159386')]","(55.784288, 37.587659)"
Moscow,Design Apartment on Paveletskaya,0,Apartments,"Zamoskvorechye, Moscow","Pyaty Monetchikovsky Pereulok 13-29, Zamoskvorechye, 115054 Moscow, Russia","Russian, English","[('55.6660777469912', '37.5834309325409'), ('55.7975642530088', '37.6767510674591')]","(55.731821, 37.630091)"
Moscow,ApartLux Rechnoy,0,Apartments,Moscow,"Festivalnaya Ulitsa 15, Bldg 1, 125195 Moscow, Russia","Russian, English","[('55.7730578666683', '37.3725588006976'), ('55.9424665691185', '37.5791628890244')]","(55.8577622178934, 37.475860844861)"
Moscow,CUBE Capsule Hostel,0,Hostels,"Arbat, Moscow","Ulitsa Novyy Arbat 25, apt.32, Arbat, 121099 Moscow, Russia","Russian, English","[('55.7143690296807', '37.5163256382371'), ('55.7896749703193', '37.6454183617629')]","(55.752022, 37.580872)"
Moscow,Апартаменты Солнцево,0,Apartments,Moscow,"7 Ulitsa Glavmosstroya, 119618 Moscow, Russia","Russian, English","[('55.561805', '37.259245'), ('55.745961', '37.555123')]","(55.653883, 37.407184)"
Moscow,KvartiraSvobodna - Apartment at Sadovo-Triumfalnaya,0,Apartments,"Tverskoy, Moscow","Sadovo-Triumfalnaya 4/10, Tverskoy, 105064 Moscow, Russia","Russian, English","[('55.7086060179865', '37.5797279999999'), ('55.8322579820135', '37.6185640000001')]","(55.770432, 37.599146)"
Moscow,KvartiraSvobodna - Apartments Arbat,0,Apartments,"Arbat, Moscow","City Center, Arbat, 119019 Moscow, Russia","Russian, English","[('55.7314956499426', '37.5498304286749'), ('55.7750195876435', '37.627926')]","(55.7532576187931, 37.5888782143375)"
Moscow,Апартаменты Ярцевская 24,0,Apartments,"Kuntsevo, Moscow","24 Yartsevskaya Ulitsa, Kuntsevo, 121351 Moscow, Russia",,"[('55.673086', '37.356263'), ('55.805236', '37.471749')]","(55.739161, 37.414006)"
Moscow,"Апартаменты на 6-й Монетчиковский пер., 5",0,Apartments,"Zamoskvorechye, Moscow","5 6-Y Monetchikovskiy Pereulok, Zamoskvorechye, 115054 Moscow, Russia",,"[('55.6238423757919', '37.4944318458438'), ('55.8406496242081', '37.7712841541562')]","(55.732246, 37.632858)"
Moscow,Apartments on Tverskaya 27,0,Apartments,"Tverskoy, Moscow","Tverskaya Ulitsa, 27 Bldg.2, Tverskoy, 125009 Moscow, Russia",,"[('55.753065', '37.5423877251312'), ('55.7842555283733', '37.653006')]","(55.7686602641867, 37.5976968625656)"
Moscow,Apartment on Kolomenskaya,0,Apartments,Moscow,"10 Zatonnaya Ulitsa Корп. 3, 6 этаж, 115142 Moscow, Russia","Russian, English","[('55.5718082628635', '37.4664614000001'), ('55.7836317371365', '37.9019025999999')]","(55.67772, 37.684182)"
Moscow,KvartiraSvobodna - Apartments Kievskaya,0,Apartments,"Third Transport Ring, Moscow","Kutuzovsky Prospekt 8, Dorogomilovo, 105064 Moscow, Russia",,"[('55.703524', '37.4811479999999'), ('55.794892', '37.639914')]","(55.749208, 37.560531)"
